"Time","Response_Time","Tenants"
2021-07-14T22:36:34.000Z,1778.37170800194,1
2021-07-14T22:36:36.000Z,1380.32575405668,1
2021-07-14T22:36:38.000Z,1972.12611301802,1
2021-07-14T22:36:40.000Z,1489.59700996056,1
2021-07-14T22:36:42.000Z,1998.71477403212,1
2021-07-14T22:36:44.000Z,1568.16794606857,1
2021-07-14T22:36:46.000Z,1586.57878800295,1
2021-07-14T22:36:48.000Z,1447.54585297778,1
2021-07-14T22:36:50.000Z,1386.89801690634,1
2021-07-14T22:36:52.000Z,1678.19382494781,1
2021-07-14T22:36:54.000Z,1477.38297004253,1
2021-07-14T22:36:56.000Z,1577.57712400053,1
2021-07-14T22:36:59.000Z,2000.77985704411,1
2021-07-14T22:37:01.000Z,1576.88565505669,1
2021-07-14T22:37:03.000Z,1584.88368999679,1
2021-07-14T22:37:05.000Z,1488.25118795503,1
2021-07-14T22:37:07.000Z,1463.63322401885,1
2021-07-14T22:37:09.000Z,1397.50823401846,1
2021-07-14T22:37:11.000Z,1482.70866600797,1
2021-07-14T22:37:13.000Z,1388.26915703248,1
2021-07-14T22:37:15.000Z,1486.58007802442,1
2021-07-14T22:37:17.000Z,1880.45899104327,1
2021-07-14T22:37:19.000Z,1569.73361095879,1
2021-07-14T22:37:21.000Z,2095.13007500209,1
2021-07-14T22:37:23.000Z,1474.82580505312,1
2021-07-14T22:37:25.000Z,1394.94470506907,1
2021-07-14T22:37:27.000Z,1766.38683199417,1
2021-07-14T22:37:29.000Z,1376.26030994579,1
2021-07-14T22:37:31.000Z,1876.98362104129,1
2021-07-14T22:37:33.000Z,1901.03091206402,1
2021-07-14T22:37:35.000Z,1495.65783597063,1
2021-07-14T22:37:37.000Z,1876.06274196878,1
2021-07-14T22:37:39.000Z,1574.56959201954,1
2021-07-14T22:37:42.000Z,1486.99234297965,1
2021-07-14T22:37:44.000Z,1587.4451729469,1
2021-07-14T22:37:46.000Z,1577.68783497158,1
2021-07-14T22:37:48.000Z,1572.94639595784,1
2021-07-14T22:37:50.000Z,1398.33032409661,1
2021-07-14T22:37:52.000Z,1682.89413303137,1
2021-07-14T22:38:00.000Z,1570.91051596217,1
2021-07-14T22:38:02.000Z,2085.76967101544,1
2021-07-14T22:38:04.000Z,1591.75205498468,1
2021-07-14T22:38:06.000Z,1877.85900197923,1
2021-07-14T22:38:08.000Z,2488.45938302111,1
2021-07-14T22:38:10.000Z,1491.06131901499,1
2021-07-14T22:38:12.000Z,1409.67315004673,1
2021-07-14T22:38:14.000Z,1484.68915000558,1
2021-07-14T22:38:16.000Z,1879.99430997297,1
2021-07-14T22:38:18.000Z,1980.22834106814,1
2021-07-14T22:38:20.000Z,1736.31606705021,1
2021-07-14T22:38:22.000Z,1481.38112307061,1
2021-07-14T22:38:24.000Z,1392.44521199726,1
2021-07-14T22:38:26.000Z,1583.00457103178,1
2021-07-14T22:38:28.000Z,1663.45296602231,1
2021-07-14T22:38:30.000Z,1794.17193005793,1
2021-07-14T22:38:32.000Z,1475.7034520153,1
2021-07-14T22:38:34.000Z,1561.57783407252,1
2021-07-14T22:38:36.000Z,2082.83590804785,1
2021-07-14T22:38:38.000Z,1589.2102989601,1
2021-07-14T22:38:40.000Z,1478.79754600581,1
2021-07-14T22:38:42.000Z,1505.4998829728,1
2021-07-14T22:38:44.000Z,1878.93301004078,1
2021-07-14T22:38:46.000Z,1479.94017601013,1
2021-07-14T22:38:48.000Z,1574.28901793901,1
2021-07-14T22:38:50.000Z,1493.06807795074,1
2021-07-14T22:38:52.000Z,1952.81812397297,1
2021-07-14T22:38:54.000Z,1594.14211905096,1
2021-07-14T22:38:56.000Z,1787.61009802111,1
2021-07-14T22:38:58.000Z,1582.84428005572,1
2021-07-14T22:39:00.000Z,1480.69101001602,1
2021-07-14T22:39:02.000Z,1584.07919900492,1
2021-07-14T22:39:04.000Z,1492.71194799803,1
2021-07-14T22:39:06.000Z,1960.86714800913,1
2021-07-14T22:39:08.000Z,1500.49717293587,1
2021-07-14T22:39:10.000Z,1837.93882001191,1
2021-07-14T22:39:12.000Z,1478.43821696006,1
2021-07-14T22:39:14.000Z,1498.88076807838,1
2021-07-14T22:39:17.000Z,1482.75443597231,1
2021-07-14T22:39:19.000Z,1482.16117103584,1
2021-07-14T22:39:21.000Z,1477.80330292881,1
2021-07-14T22:39:23.000Z,1400.54201509338,1
2021-07-14T22:39:25.000Z,1578.41923797969,1
2021-07-14T22:39:27.000Z,1479.37241301406,1
2021-07-14T22:39:29.000Z,1490.16888497863,1
2021-07-14T22:39:31.000Z,1438.85784002487,1
2021-07-14T22:39:33.000Z,1577.99562904984,1
2021-07-14T22:39:35.000Z,1565.60539908241,1
2021-07-14T22:39:37.000Z,1488.07057994418,1
2021-07-14T22:39:39.000Z,1991.89338495489,1
2021-07-14T22:39:41.000Z,1564.16649091989,1
2021-07-14T22:39:43.000Z,1992.48475208879,1
2021-07-14T22:39:45.000Z,1492.81267193146,1
2021-07-14T22:39:47.000Z,1468.43997202814,1
2021-07-14T22:39:49.000Z,2093.08907890227,1
2021-07-14T22:39:51.000Z,1579.85459500924,1
2021-07-14T22:39:53.000Z,1485.65673804842,1
2021-07-14T22:39:55.000Z,1483.71342790779,1
2021-07-14T22:39:57.000Z,1481.0079690069,1
2021-07-14T22:40:00.000Z,1588.72977399733,1
2021-07-14T22:40:02.000Z,1961.14113600925,1
2021-07-14T22:40:04.000Z,1489.38852699939,1
2021-07-14T22:40:06.000Z,1482.53639100585,1
2021-07-14T22:40:08.000Z,1486.07627092861,1
2021-07-14T22:40:10.000Z,1481.65620409418,1
2021-07-14T22:40:12.000Z,1602.17864403967,1
2021-07-14T22:40:14.000Z,1664.38426799141,1
2021-07-14T22:40:16.000Z,2085.40754299611,1
2021-07-14T22:40:19.000Z,1579.91645403672,1
2021-07-14T22:40:21.000Z,1378.88233200647,1
2021-07-14T22:40:23.000Z,1908.10501400847,1
2021-07-14T22:40:25.000Z,1478.4967249725,1
2021-07-14T22:40:27.000Z,1563.88577702455,1
2021-07-14T22:40:29.000Z,1987.37655999139,1
2021-07-14T22:40:36.000Z,1390.55279700551,1
2021-07-14T22:40:38.000Z,1393.71339697391,1
2021-07-14T22:40:41.000Z,1486.61814397201,1
2021-07-14T22:40:43.000Z,1559.91264304612,1
2021-07-14T22:40:45.000Z,1398.68894801475,1
2021-07-14T22:40:47.000Z,1536.91453905776,1
2021-07-14T22:40:49.000Z,1914.66981195845,1
2021-07-14T22:40:51.000Z,1460.72630397975,1
2021-07-14T22:40:53.000Z,1492.34093504492,1
2021-07-14T22:40:55.000Z,1582.63490302488,1
2021-07-14T22:40:57.000Z,1578.45500705298,1
2021-07-14T22:40:59.000Z,1391.63815695792,1
2021-07-14T22:41:01.000Z,1474.62351596914,1
2021-07-14T22:41:03.000Z,1371.78924703039,1
2021-07-14T22:41:05.000Z,1396.04406000581,1
2021-07-14T22:41:07.000Z,1476.72751708888,1
2021-07-14T22:41:10.000Z,1503.88531689532,1
2021-07-14T22:41:13.000Z,1417.53357695416,1
2021-07-14T22:41:19.000Z,1574.38059500419,1
2021-07-14T22:41:21.000Z,1450.93670592178,1
2021-07-14T22:41:23.000Z,1496.05489405803,1
2021-07-14T22:41:26.000Z,1464.64044996537,1
2021-07-14T22:41:28.000Z,1489.71180303488,1
2021-07-14T22:41:30.000Z,1572.4361409666,1
2021-07-14T22:41:32.000Z,1578.61899305135,1
2021-07-14T22:41:34.000Z,1485.10335606989,1
2021-07-14T22:41:36.000Z,1707.88725896273,1
2021-07-14T22:41:38.000Z,1555.38328399416,1
2021-07-14T22:41:40.000Z,1857.92822099756,1
2021-07-14T22:41:43.000Z,1627.4133019615,1
2021-07-14T22:41:45.000Z,1555.7236809982,1
2021-07-14T22:41:47.000Z,1469.06309504993,1
2021-07-14T22:41:49.000Z,1766.15058199968,1
2021-07-14T22:41:51.000Z,1565.58227492496,1
2021-07-14T22:41:53.000Z,1575.93701605219,1
2021-07-14T22:41:55.000Z,1815.31863601413,1
2021-07-14T22:41:57.000Z,1984.12688297685,1
2021-07-14T22:41:59.000Z,1284.91431695875,1
2021-07-14T22:42:01.000Z,1947.99424603116,1
2021-07-14T22:42:03.000Z,1477.41954599042,1
2021-07-14T22:42:06.000Z,2181.65480694734,1
2021-07-14T22:42:08.000Z,1963.76412094105,1
2021-07-14T22:42:10.000Z,1474.89933797624,1
2021-07-14T22:42:12.000Z,1282.25328004919,1
2021-07-14T22:42:14.000Z,1576.69217698276,1
2021-07-14T22:42:16.000Z,1469.70928099472,1
2021-07-14T22:42:18.000Z,1572.13041803334,1
2021-07-14T22:42:20.000Z,2066.16030808073,1
2021-07-14T22:42:22.000Z,1464.785758988,1
2021-07-14T22:42:24.000Z,1421.0515760351,1
2021-07-14T22:42:27.000Z,1463.291599066,1
2021-07-14T22:42:29.000Z,1629.21306397766,1
2021-07-14T22:42:31.000Z,1374.03935100883,1
2021-07-14T22:42:33.000Z,1562.39117600489,1
2021-07-14T22:42:35.000Z,1631.69841305353,1
2021-07-14T22:42:37.000Z,1384.32339101564,1
2021-07-14T22:42:39.000Z,1460.9610280022,1
2021-07-14T22:42:41.000Z,1972.24911791272,1
2021-07-14T22:42:43.000Z,1983.18831506185,1
2021-07-14T22:42:45.000Z,1473.03544508759,1
2021-07-14T22:42:47.000Z,1562.90941406041,1
2021-07-14T22:42:49.000Z,1688.98616498336,1
2021-07-14T22:42:51.000Z,1462.39975001663,1
2021-07-14T22:42:53.000Z,1446.71299098991,1
2021-07-14T22:42:55.000Z,1479.0754399728,1
2021-07-14T22:42:57.000Z,1470.27815703768,1
2021-07-14T22:42:59.000Z,1972.80246706214,1
2021-07-14T22:43:01.000Z,1900.02095198724,1
2021-07-14T22:43:03.000Z,1470.73942108545,1
2021-07-14T22:43:07.000Z,1872.51126603223,1
2021-07-14T22:43:09.000Z,1452.0863200305,1
2021-07-14T22:43:11.000Z,1578.88499798719,1
2021-07-14T22:43:13.000Z,1567.54590105265,1
2021-07-14T22:43:15.000Z,1892.47564098332,1
2021-07-14T22:43:17.000Z,1371.10559898429,1
2021-07-14T22:43:19.000Z,1469.43220403045,1
2021-07-14T22:43:21.000Z,1393.65456008818,1
2021-07-14T22:43:23.000Z,1450.3944600001,2
2021-07-14T22:43:25.000Z,1377.84914707299,2
2021-07-14T22:43:27.000Z,1476.35919298045,2
2021-07-14T22:43:29.000Z,1355.22501706146,2
2021-07-14T22:43:31.000Z,1760.29033702798,2
2021-07-14T22:43:33.000Z,1608.3041660022,2
2021-07-14T22:43:36.000Z,1891.39403309673,2
2021-07-14T22:43:38.000Z,1364.51078497339,2
2021-07-14T22:43:40.000Z,1674.80875202455,2
2021-07-14T22:43:43.000Z,1661.65393195115,2
2021-07-14T22:43:45.000Z,1982.91861801408,2
2021-07-14T22:43:47.000Z,1474.19335797895,2
2021-07-14T22:43:49.000Z,1473.39728102088,2
2021-07-14T22:43:51.000Z,1469.90330796689,2
2021-07-14T22:43:53.000Z,1187.56350001786,2
2021-07-14T22:43:56.000Z,1467.27601310704,2
2021-07-14T22:43:58.000Z,1516.77896396723,2
2021-07-14T22:44:00.000Z,1265.04911889788,2
2021-07-14T22:44:04.000Z,1281.23763296753,2
2021-07-14T22:44:06.000Z,1480.88192997966,2
2021-07-14T22:44:08.000Z,1580.75516694225,2
2021-07-14T22:44:10.000Z,1462.45907293633,2
2021-07-14T22:44:13.000Z,1486.93022399675,2
2021-07-14T22:44:15.000Z,1471.48999094497,2
2021-07-14T22:44:17.000Z,1554.35171199497,2
2021-07-14T22:44:19.000Z,1477.77675499674,2
2021-07-14T22:44:21.000Z,1557.99871496856,2
2021-07-14T22:44:23.000Z,1484.84542791266,2
2021-07-14T22:44:25.000Z,1574.09821997862,2
2021-07-14T22:44:27.000Z,1890.23686305154,2
2021-07-14T22:44:29.000Z,1570.91229700018,2
2021-07-14T22:44:31.000Z,1566.03810901288,2
2021-07-14T22:44:33.000Z,1987.3202110175,2
2021-07-14T22:44:35.000Z,1374.81611501426,2
2021-07-14T22:44:37.000Z,1486.59643100109,2
2021-07-14T22:44:39.000Z,1676.93162499927,2
2021-07-14T22:44:42.000Z,1922.99422307406,2
2021-07-14T22:44:44.000Z,1985.85848603398,2
2021-07-14T22:44:46.000Z,1469.82765197754,2
2021-07-14T22:44:48.000Z,1470.71136301383,2
2021-07-14T22:44:50.000Z,1384.12938907277,2
2021-07-14T22:44:52.000Z,1205.1123570418,2
2021-07-14T22:44:54.000Z,1664.52964604832,2
2021-07-14T22:44:56.000Z,1945.20510593429,2
2021-07-14T22:44:58.000Z,1454.44827200845,2
2021-07-14T22:45:00.000Z,1588.01762200892,2
2021-07-14T22:45:02.000Z,1431.67435307987,2
2021-07-14T22:45:04.000Z,1566.23929005582,2
2021-07-14T22:45:06.000Z,1476.46945808083,2
2021-07-14T22:45:08.000Z,2722.81006991398,2
2021-07-14T22:45:10.000Z,2871.91837001592,2
2021-07-14T22:45:13.000Z,3070.3665909823,2
2021-07-14T22:45:15.000Z,3454.62123991456,2
2021-07-14T22:45:17.000Z,1838.12175795902,2
2021-07-14T22:45:19.000Z,1767.16942596249,2
2021-07-14T22:45:21.000Z,1442.574387067,2
2021-07-14T22:45:23.000Z,1667.45313699357,2
2021-07-14T22:45:25.000Z,1744.88530098461,2
2021-07-14T22:45:27.000Z,1683.69538593106,2
2021-07-14T22:45:29.000Z,1839.8050928954,2
2021-07-14T22:45:31.000Z,2082.08327402826,2
2021-07-14T22:45:34.000Z,1648.67653802503,2
2021-07-14T22:45:36.000Z,1964.6683819592,2
2021-07-14T22:45:38.000Z,1172.43603791576,2
2021-07-14T22:45:40.000Z,2055.03444490023,2
2021-07-14T22:45:44.000Z,1184.76736394223,2
2021-07-14T22:45:46.000Z,1768.5627109604,2
2021-07-14T22:45:48.000Z,1191.49933289737,2
2021-07-14T22:45:50.000Z,1492.36293195281,2
2021-07-14T22:45:52.000Z,1588.85907894,2
2021-07-14T22:45:54.000Z,1469.30061001331,2
2021-07-14T22:45:56.000Z,1574.91441897582,2
2021-07-14T22:45:58.000Z,1289.21916603576,2
2021-07-14T22:46:00.000Z,1822.57543399464,2
2021-07-14T22:46:02.000Z,1849.51579803601,2
2021-07-14T22:46:04.000Z,1629.06277400907,2
2021-07-14T22:46:06.000Z,1511.28757908009,2
2021-07-14T22:46:08.000Z,1651.94944897667,2
2021-07-14T22:46:10.000Z,1882.25174893159,2
2021-07-14T22:46:13.000Z,1680.23925996386,2
2021-07-14T22:46:15.000Z,1876.91363692284,2
2021-07-14T22:46:17.000Z,1362.58599802386,2
2021-07-14T22:46:19.000Z,1887.55127205513,2
2021-07-14T22:46:21.000Z,2084.7031410085,2
2021-07-14T22:46:23.000Z,1691.64875498973,2
2021-07-14T22:46:25.000Z,1749.78881899733,2
2021-07-14T22:46:28.000Z,1302.32687492389,2
2021-07-14T22:46:30.000Z,1333.76434794627,2
2021-07-14T22:46:32.000Z,1860.02060608007,2
2021-07-14T22:46:34.000Z,1447.41482601967,2
2021-07-14T22:46:36.000Z,1882.78752693441,2
2021-07-14T22:46:38.000Z,1480.69197603036,2
2021-07-14T22:46:40.000Z,982.731025083922,2
2021-07-14T22:46:42.000Z,1480.92736210674,2
2021-07-14T22:46:44.000Z,1155.32608493231,2
2021-07-14T22:46:50.000Z,1494.62333798874,2
2021-07-14T22:46:58.000Z,1854.27739401348,2
2021-07-14T22:47:00.000Z,1384.63376299478,2
2021-07-14T22:47:02.000Z,879.780992050655,2
2021-07-14T22:47:04.000Z,659.992077969946,2
2021-07-14T22:47:06.000Z,1900.89681593236,2
2021-07-14T22:47:08.000Z,1502.06698291004,2
2021-07-14T22:47:10.000Z,1365.55758002214,2
2021-07-14T22:47:12.000Z,1395.28498996515,2
2021-07-14T22:47:14.000Z,1576.61618501879,2
2021-07-14T22:47:16.000Z,1482.55709197838,2
2021-07-14T22:47:18.000Z,696.825252030976,2
2021-07-14T22:47:20.000Z,1828.12392595224,2
2021-07-14T22:47:22.000Z,1586.90637093969,2
2021-07-14T22:47:24.000Z,1743.11846098863,2
2021-07-14T22:47:26.000Z,1656.88646002673,2
2021-07-14T22:47:28.000Z,1682.68947594333,2
2021-07-14T22:47:30.000Z,1691.20461994316,2
2021-07-14T22:47:32.000Z,1683.74082399532,2
2021-07-14T22:47:34.000Z,1802.05276794732,2
2021-07-14T22:47:36.000Z,1274.30607099086,2
2021-07-14T22:47:38.000Z,1598.56832097285,2
2021-07-14T22:47:41.000Z,1167.43508703075,2
2021-07-14T22:47:44.000Z,1376.64087291341,2
2021-07-14T22:47:46.000Z,884.32279007975,2
2021-07-14T22:47:48.000Z,1371.08344200533,2
2021-07-14T22:47:50.000Z,1183.68645501323,2
2021-07-14T22:47:52.000Z,1494.91495906841,2
2021-07-14T22:47:54.000Z,1589.28917103913,2
2021-07-14T22:47:56.000Z,1577.26711698342,2
2021-07-14T22:47:58.000Z,1169.61056401487,2
2021-07-14T22:48:00.000Z,891.819810029119,2
2021-07-14T22:48:02.000Z,2005.25789300445,2
2021-07-14T22:48:04.000Z,1476.32806398906,2
2021-07-14T22:48:06.000Z,1690.28953905217,2
2021-07-14T22:48:08.000Z,1573.22894700337,2
2021-07-14T22:48:10.000Z,1967.4631790258,2
2021-07-14T22:48:12.000Z,1789.12332700565,2
2021-07-14T22:48:15.000Z,1566.87341094948,2
2021-07-14T22:48:26.000Z,1500.31027907971,2
2021-07-14T22:48:28.000Z,1768.24105903506,2
2021-07-14T22:48:30.000Z,1879.34945791494,2
2021-07-14T22:48:32.000Z,900.54914704524,2
2021-07-14T22:48:34.000Z,1565.25376299396,2
2021-07-14T22:48:36.000Z,1266.82236394845,2
2021-07-14T22:48:38.000Z,1706.71365805902,2
2021-07-14T22:48:40.000Z,1259.76070808247,2
2021-07-14T22:48:42.000Z,1758.5789320292,2
2021-07-14T22:48:44.000Z,1462.47898007277,2
2021-07-14T22:48:46.000Z,1585.79092402942,2
2021-07-14T22:48:48.000Z,1854.62350200396,2
2021-07-14T22:48:50.000Z,1685.79826597124,2
2021-07-14T22:48:52.000Z,1274.5429269271,2
2021-07-14T22:48:54.000Z,898.631236981601,2
2021-07-14T22:48:56.000Z,1072.36099510919,2
2021-07-14T22:48:58.000Z,1350.22051096894,2
2021-07-14T22:49:00.000Z,1356.91281501204,2
2021-07-14T22:49:02.000Z,1762.52708106767,2
2021-07-14T22:49:04.000Z,1749.74315799773,2
2021-07-14T22:49:06.000Z,1976.06895898934,2
2021-07-14T22:49:08.000Z,1757.4966379907,2
2021-07-14T22:49:11.000Z,2195.90021797921,2
2021-07-14T22:49:14.000Z,1777.32137695421,2
2021-07-14T22:49:21.000Z,1754.85763105098,2
2021-07-14T22:49:23.000Z,1516.59898494836,2
2021-07-14T22:49:25.000Z,1965.21836298052,2
2021-07-14T22:49:27.000Z,1076.81466499344,2
2021-07-14T22:49:30.000Z,1272.13152288459,2
2021-07-14T22:49:32.000Z,1255.78547595069,2
2021-07-14T22:49:34.000Z,1380.59903110843,2
2021-07-14T22:49:36.000Z,1662.21712692641,2
2021-07-14T22:49:38.000Z,1503.64877993707,2
2021-07-14T22:49:40.000Z,1975.58564902283,2
2021-07-14T22:49:42.000Z,1579.15182400029,2
2021-07-14T22:49:44.000Z,1679.65397203807,2
2021-07-14T22:49:46.000Z,1793.4863170376,2
2021-07-14T22:49:48.000Z,1075.52590197884,2
2021-07-14T22:49:50.000Z,784.48956401553,2
2021-07-14T22:49:52.000Z,790.853735990822,2
2021-07-14T22:49:54.000Z,1296.56613408588,2
2021-07-14T22:49:56.000Z,1478.82429102901,2
2021-07-14T22:49:58.000Z,1757.97647004947,2
2021-07-14T22:50:00.000Z,1579.25978803542,2
2021-07-14T22:50:02.000Z,2093.07529602665,2
2021-07-14T22:50:04.000Z,1683.17578709684,2
2021-07-14T22:50:06.000Z,1598.08961802628,2
2021-07-14T22:50:08.000Z,1673.98317402694,2
2021-07-14T22:50:10.000Z,1989.13831799291,2
2021-07-14T22:50:12.000Z,1381.98397296947,2
2021-07-14T22:50:14.000Z,1282.58761297911,2
2021-07-14T22:50:16.000Z,2007.01755506452,2
2021-07-14T22:50:18.000Z,1756.13754207734,2
2021-07-14T22:50:20.000Z,1806.39946705196,2
2021-07-14T22:50:22.000Z,1773.96334090736,2
2021-07-14T22:50:24.000Z,1637.2010629857,2
2021-07-14T22:50:26.000Z,1780.35289305262,2
2021-07-14T22:50:28.000Z,1292.71174105816,2
2021-07-14T22:50:30.000Z,1672.55313904025,2
2021-07-14T22:50:32.000Z,1495.88915798813,2
2021-07-14T22:50:34.000Z,1573.70862097014,2
2021-07-14T22:50:36.000Z,995.069553027861,2
2021-07-14T22:50:38.000Z,1297.49327898026,2
2021-07-14T22:50:40.000Z,1673.54988097213,2
2021-07-14T22:50:42.000Z,1387.53153500147,2
2021-07-14T22:50:44.000Z,993.432405986823,2
2021-07-14T22:50:46.000Z,2183.31463297363,2
2021-07-14T22:50:48.000Z,1775.45268810354,2
2021-07-14T22:50:50.000Z,1888.17334105261,2
2021-07-14T22:50:52.000Z,1585.50775505137,2
2021-07-14T22:50:54.000Z,1671.32970900275,2
2021-07-14T22:50:56.000Z,1389.96342697646,2
2021-07-14T22:50:58.000Z,1792.91304503568,2
2021-07-14T22:51:00.000Z,1287.90243901312,2
2021-07-14T22:51:02.000Z,1282.21426904202,2
2021-07-14T22:51:05.000Z,1784.88773794379,2
2021-07-14T22:51:07.000Z,1657.67744905315,2
2021-07-14T22:51:09.000Z,1778.27994001564,2
2021-07-14T22:51:11.000Z,1776.48242691066,2
2021-07-14T22:51:13.000Z,1681.60558701493,2
2021-07-14T22:51:15.000Z,1392.35005504452,2
2021-07-14T22:51:17.000Z,1689.11389203277,2
2021-07-14T22:51:19.000Z,1567.99010699615,2
2021-07-14T22:51:21.000Z,1695.30822697561,2
2021-07-14T22:51:23.000Z,1573.45662196167,2
2021-07-14T22:51:25.000Z,1904.30654794909,2
2021-07-14T22:51:27.000Z,1740.20130094141,2
2021-07-14T22:51:29.000Z,1868.10338497162,2
2021-07-14T22:51:31.000Z,1878.5745180212,2
2021-07-14T22:51:33.000Z,1586.25481592026,2
2021-07-14T22:51:35.000Z,1687.35417595599,2
2021-07-14T22:51:37.000Z,991.613190970384,2
2021-07-14T22:51:39.000Z,1682.56756407209,2
2021-07-14T22:51:41.000Z,1379.56522300374,2
2021-07-14T22:51:44.000Z,1298.65990602411,3
2021-07-14T22:51:46.000Z,882.813473930582,3
2021-07-14T22:51:48.000Z,1404.91219703108,3
2021-07-14T22:51:50.000Z,1570.43958711438,3
2021-07-14T22:51:52.000Z,1555.9069570154,3
2021-07-14T22:51:54.000Z,1279.24141404219,3
2021-07-14T22:51:56.000Z,1938.2151409518,3
2021-07-14T22:51:58.000Z,1380.63046697062,3
2021-07-14T22:52:00.000Z,1184.76400396321,3
2021-07-14T22:52:02.000Z,1396.36781392619,3
2021-07-14T22:52:04.000Z,1874.17920306325,3
2021-07-14T22:52:06.000Z,1690.09638694115,3
2021-07-14T22:52:08.000Z,1579.81572998688,3
2021-07-14T22:52:10.000Z,1681.85352708679,3
2021-07-14T22:52:12.000Z,1767.51370995771,3
2021-07-14T22:52:14.000Z,2003.60078003723,3
2021-07-14T22:52:16.000Z,1651.77703590598,3
2021-07-14T22:52:18.000Z,1882.04204698559,3
2021-07-14T22:52:20.000Z,1776.09544806182,3
2021-07-14T22:52:23.000Z,1224.55648006871,3
2021-07-14T22:52:25.000Z,1299.66176289599,3
2021-07-14T22:52:31.000Z,1093.54713803623,3
2021-07-14T22:52:33.000Z,1680.43017107993,3
2021-07-14T22:52:35.000Z,1181.27367494162,3
2021-07-14T22:52:37.000Z,1873.25860001147,3
2021-07-14T22:52:39.000Z,1182.59227997623,3
2021-07-14T22:52:41.000Z,1405.40127991699,3
2021-07-14T22:52:44.000Z,1672.8245789418,3
2021-07-14T22:52:46.000Z,1078.54564406443,3
2021-07-14T22:52:48.000Z,1550.78493896872,3
2021-07-14T22:52:50.000Z,1886.61358191166,3
2021-07-14T22:52:52.000Z,1673.18763199728,3
2021-07-14T22:52:54.000Z,1595.15411092434,3
2021-07-14T22:52:56.000Z,1075.78841899522,3
2021-07-14T22:52:59.000Z,1073.45604593866,3
2021-07-14T22:53:01.000Z,1096.045905957,3
2021-07-14T22:53:03.000Z,996.029553934932,3
2021-07-14T22:53:05.000Z,1182.86003393587,3
2021-07-14T22:53:07.000Z,1194.64703905396,3
2021-07-14T22:53:09.000Z,870.262364041992,3
2021-07-14T22:53:11.000Z,790.883932029828,3
2021-07-14T22:53:13.000Z,884.517059079371,3
2021-07-14T22:53:15.000Z,1382.09270196967,3
2021-07-14T22:53:17.000Z,1580.33142494969,3
2021-07-14T22:53:19.000Z,1487.72137903143,3
2021-07-14T22:53:25.000Z,1166.3072980009,3
2021-07-14T22:53:27.000Z,1581.83116209693,3
2021-07-14T22:53:29.000Z,1473.14983594697,3
2021-07-14T22:53:32.000Z,1890.51779406145,3
2021-07-14T22:53:34.000Z,1568.72194795869,3
2021-07-14T22:53:36.000Z,1895.04414901603,3
2021-07-14T22:53:38.000Z,1789.16743001901,3
2021-07-14T22:53:40.000Z,1968.38045597542,3
2021-07-14T22:53:43.000Z,1599.8327009147,3
2021-07-14T22:53:45.000Z,1279.72374705132,3
2021-07-14T22:53:47.000Z,1093.78525300417,3
2021-07-14T22:53:49.000Z,1382.24213407375,3
2021-07-14T22:53:51.000Z,1698.64027400035,3
2021-07-14T22:53:53.000Z,1856.19361500721,3
2021-07-14T22:53:55.000Z,1798.89939096756,3
