"Time","Response_Time","Tenants"
2021-07-15T12:28:24.000Z,1567.65102501959,11
2021-07-15T12:28:26.000Z,1590.10878496338,11
2021-07-15T12:28:28.000Z,1287.5590659678,11
2021-07-15T12:28:30.000Z,1475.68661801051,11
2021-07-15T12:28:32.000Z,1185.74785103556,11
2021-07-15T12:28:34.000Z,857.090730918571,11
2021-07-15T12:28:36.000Z,1486.5715529304,11
2021-07-15T12:28:39.000Z,1845.31689004507,11
2021-07-15T12:28:41.000Z,1579.31844901759,11
2021-07-15T12:28:43.000Z,1374.5276350528,11
2021-07-15T12:28:45.000Z,1795.28872400988,11
2021-07-15T12:28:47.000Z,1661.84142499696,11
2021-07-15T12:28:49.000Z,1451.72812300734,11
2021-07-15T12:28:51.000Z,1082.22394704353,11
2021-07-15T12:28:53.000Z,1586.24711097218,11
2021-07-15T12:28:56.000Z,1159.32769293431,11
2021-07-15T12:28:58.000Z,1483.35844208486,11
2021-07-15T12:29:00.000Z,1675.66960502882,11
2021-07-15T12:29:02.000Z,1813.70620091911,11
2021-07-15T12:29:04.000Z,2084.85430304427,11
2021-07-15T12:29:06.000Z,769.223497016355,11
2021-07-15T12:29:08.000Z,1180.00140204094,11
2021-07-15T12:29:10.000Z,1367.91216710117,11
2021-07-15T12:29:12.000Z,1085.79744002782,11
2021-07-15T12:29:14.000Z,1073.11615301296,11
2021-07-15T12:29:17.000Z,1596.20968694799,11
2021-07-15T12:29:19.000Z,871.099390089512,11
2021-07-15T12:29:21.000Z,662.805382045917,11
2021-07-15T12:29:23.000Z,885.462070000358,11
2021-07-15T12:29:26.000Z,1573.328275932,11
2021-07-15T12:29:28.000Z,1071.17656001356,11
2021-07-15T12:29:30.000Z,1984.80589792598,11
2021-07-15T12:29:32.000Z,1463.3121250663,11
2021-07-15T12:29:34.000Z,1884.57658200059,11
2021-07-15T12:29:36.000Z,1385.78599097673,11
2021-07-15T12:29:38.000Z,2581.99229894672,11
2021-07-15T12:29:40.000Z,1292.95313300099,11
2021-07-15T12:29:42.000Z,1607.79962490778,11
2021-07-15T12:29:44.000Z,676.63356999401,11
2021-07-15T12:29:46.000Z,973.210640950128,11
2021-07-15T12:29:48.000Z,1738.26363496482,11
2021-07-15T12:29:50.000Z,1971.12345800269,11
2021-07-15T12:29:52.000Z,1406.07800299767,11
2021-07-15T12:29:54.000Z,1578.54134205263,11
2021-07-15T12:29:56.000Z,1409.37497105915,11
2021-07-15T12:29:58.000Z,1359.8894829629,11
2021-07-15T12:30:00.000Z,1369.35021402314,11
2021-07-15T12:30:02.000Z,1483.84619900025,11
2021-07-15T12:30:05.000Z,1664.25625199918,11
2021-07-15T12:30:07.000Z,1212.52223209012,11
2021-07-15T12:30:09.000Z,1696.17410295177,11
2021-07-15T12:30:11.000Z,776.27242798917,11
2021-07-15T12:30:13.000Z,1453.13313603401,11
2021-07-15T12:30:15.000Z,1270.69092902821,11
2021-07-15T12:30:17.000Z,1166.39820707496,11
2021-07-15T12:30:19.000Z,1215.05742496811,11
2021-07-15T12:30:21.000Z,1561.1466569826,11
2021-07-15T12:30:23.000Z,581.862824037671,11
2021-07-15T12:30:27.000Z,1567.29536410421,11
2021-07-15T12:30:35.000Z,1275.58163600042,11
2021-07-15T12:30:37.000Z,1164.75223004818,11
2021-07-15T12:30:40.000Z,768.17159994971,11
2021-07-15T12:30:42.000Z,1464.92932399269,11
2021-07-15T12:30:44.000Z,1352.18876507133,11
2021-07-15T12:30:46.000Z,1181.69726699125,11
2021-07-15T12:30:48.000Z,1472.88862604182,11
2021-07-15T12:30:50.000Z,1984.17517298367,11
2021-07-15T12:30:52.000Z,777.566861012019,11
2021-07-15T12:30:54.000Z,1279.93002801668,11
2021-07-15T12:30:57.000Z,1467.11324492935,11
2021-07-15T12:30:59.000Z,1277.77606504969,11
2021-07-15T12:31:01.000Z,1200.889372034,11
2021-07-15T12:31:03.000Z,1481.38985701371,11
2021-07-15T12:31:05.000Z,1287.26072399877,11
2021-07-15T12:31:07.000Z,852.137986104935,11
2021-07-15T12:31:09.000Z,1167.41719096899,11
2021-07-15T12:31:11.000Z,1392.06716697663,11
2021-07-15T12:31:13.000Z,1470.85699590389,11
2021-07-15T12:31:16.000Z,1571.8059259234,11
2021-07-15T12:31:18.000Z,1685.04935503006,11
2021-07-15T12:31:21.000Z,1462.03992806841,11
2021-07-15T12:31:27.000Z,1700.41502895765,11
2021-07-15T12:31:29.000Z,708.253892953508,11
2021-07-15T12:31:31.000Z,1564.77905099746,11
2021-07-15T12:31:33.000Z,978.522957069799,11
2021-07-15T12:31:35.000Z,773.769697989337,11
2021-07-15T12:31:37.000Z,792.999204946682,11
2021-07-15T12:31:39.000Z,700.286281993613,11
2021-07-15T12:31:41.000Z,1999.84314199537,11
2021-07-15T12:31:43.000Z,790.123870014213,11
2021-07-15T12:31:45.000Z,871.50245194789,11
2021-07-15T12:31:47.000Z,975.321730016731,11
2021-07-15T12:31:49.000Z,1873.42666694894,11
2021-07-15T12:31:51.000Z,1607.8715689946,11
2021-07-15T12:31:53.000Z,1071.60071888939,11
2021-07-15T12:31:56.000Z,1895.69060993381,11
2021-07-15T12:31:58.000Z,1305.08585995995,11
2021-07-15T12:32:00.000Z,1568.10983701143,11
2021-07-15T12:32:02.000Z,1574.19836195186,11
2021-07-15T12:32:03.000Z,1279.97138595674,11
2021-07-15T12:32:04.000Z,852.346037048847,11
2021-07-15T12:32:04.000Z,1740.76217308175,11
2021-07-15T12:32:05.000Z,1175.40764599107,11
2021-07-15T12:32:06.000Z,1873.11736505944,11
2021-07-15T12:32:06.000Z,1645.36450093146,11
2021-07-15T12:32:07.000Z,954.852649010718,11
2021-07-15T12:32:08.000Z,883.313575061038,11
2021-07-15T12:32:08.000Z,771.680430974811,11
2021-07-15T12:32:09.000Z,651.435766019858,11
2021-07-15T12:32:10.000Z,1486.52348702308,11
2021-07-15T12:32:10.000Z,1243.50934498943,11
2021-07-15T12:32:11.000Z,1959.85171303619,11
2021-07-15T12:32:12.000Z,1256.33558898699,11
2021-07-15T12:32:12.000Z,1468.12182699796,11
2021-07-15T12:32:13.000Z,1200.0751880696,11
2021-07-15T12:32:14.000Z,1392.05968205351,11
2021-07-15T12:32:14.000Z,1786.80652298499,11
2021-07-15T12:32:15.000Z,1146.61961293314,11
2021-07-15T12:32:16.000Z,1276.66293294169,11
2021-07-15T12:32:16.000Z,1163.13625802286,11
2021-07-15T12:32:17.000Z,1442.54412595183,11
2021-07-15T12:32:18.000Z,1090.69989598356,11
2021-07-15T12:32:18.000Z,1702.5879889261,11
2021-07-15T12:32:19.000Z,1086.85309300199,11
2021-07-15T12:32:20.000Z,1612.43765207473,11
2021-07-15T12:32:20.000Z,618.000491987914,11
2021-07-15T12:32:21.000Z,1337.87228690926,11
2021-07-15T12:32:22.000Z,1792.88859502412,11
2021-07-15T12:32:22.000Z,1298.96844597533,11
2021-07-15T12:32:23.000Z,1019.93536495138,11
2021-07-15T12:32:24.000Z,1394.06874403358,11
2021-07-15T12:32:24.000Z,1630.86164707784,11
2021-07-15T12:32:25.000Z,1970.54416895844,11
2021-07-15T12:32:26.000Z,1048.96892001852,11
2021-07-15T12:32:27.000Z,868.437306024134,11
2021-07-15T12:32:27.000Z,980.268621933647,11
2021-07-15T12:32:28.000Z,1475.5454279948,11
2021-07-15T12:32:29.000Z,677.407403942198,11
2021-07-15T12:32:29.000Z,1200.18906798214,11
2021-07-15T12:32:30.000Z,1480.58987699915,11
2021-07-15T12:32:31.000Z,775.899462052621,11
2021-07-15T12:32:31.000Z,1757.03885499388,11
2021-07-15T12:32:32.000Z,1854.75336399395,11
2021-07-15T12:32:33.000Z,1903.09588494711,11
2021-07-15T12:32:33.000Z,1558.03734099027,11
2021-07-15T12:32:34.000Z,1946.97462103795,11
2021-07-15T12:32:35.000Z,1381.08001102228,11
2021-07-15T12:32:35.000Z,846.778705017641,11
2021-07-15T12:32:36.000Z,803.301419015043,11
2021-07-15T12:32:37.000Z,1599.3181259837,11
2021-07-15T12:32:37.000Z,491.012313053943,11
2021-07-15T12:32:38.000Z,1257.69827701151,11
2021-07-15T12:32:39.000Z,1476.73412098084,11
2021-07-15T12:32:39.000Z,1936.32933206391,11
2021-07-15T12:32:40.000Z,585.465056006797,11
2021-07-15T12:32:41.000Z,1131.10361003783,11
2021-07-15T12:32:41.000Z,1325.59002295602,11
2021-07-15T12:32:42.000Z,1296.46728606895,11
2021-07-15T12:32:43.000Z,1385.72285603732,11
2021-07-15T12:32:43.000Z,674.169413046911,11
2021-07-15T12:32:44.000Z,984.075653948821,11
2021-07-15T12:32:45.000Z,1398.16656697076,11
2021-07-15T12:32:45.000Z,1673.39248105418,11
2021-07-15T12:32:46.000Z,1461.79583389312,11
2021-07-15T12:32:47.000Z,888.609640998766,11
2021-07-15T12:32:47.000Z,1178.49720502272,11
2021-07-15T12:32:48.000Z,1743.56659094337,11
2021-07-15T12:32:49.000Z,969.110273988918,11
2021-07-15T12:32:49.000Z,1083.57795700431,11
2021-07-15T12:32:50.000Z,1291.3879789412,11
2021-07-15T12:32:51.000Z,1285.2498779539,11
2021-07-15T12:32:51.000Z,688.184211961925,11
2021-07-15T12:32:52.000Z,709.415112971328,11
2021-07-15T12:32:53.000Z,1479.18609599583,11
2021-07-15T12:32:53.000Z,1876.68899993878,11
2021-07-15T12:32:54.000Z,1246.20936997235,11
2021-07-15T12:32:55.000Z,1423.820147058,11
2021-07-15T12:32:56.000Z,1472.91673894506,11
2021-07-15T12:32:56.000Z,704.388777958229,11
2021-07-15T12:32:57.000Z,1720.64865205903,11
2021-07-15T12:32:58.000Z,749.785505933687,11
2021-07-15T12:32:58.000Z,1355.83297803532,11
2021-07-15T12:32:59.000Z,858.483018004335,11
2021-07-15T12:33:00.000Z,1783.98761304561,11
2021-07-15T12:33:00.000Z,1186.69569899794,11
2021-07-15T12:33:01.000Z,975.596403935924,11
2021-07-15T12:33:02.000Z,1447.30519107543,11
2021-07-15T12:33:02.000Z,1294.63493393268,11
2021-07-15T12:33:03.000Z,1145.78148804139,11
2021-07-15T12:33:04.000Z,919.27851899527,11
2021-07-15T12:33:04.000Z,1159.69159000088,11
2021-07-15T12:33:05.000Z,1448.51505197585,11
2021-07-15T12:33:06.000Z,1858.74713701196,11
2021-07-15T12:33:06.000Z,1195.98822505213,11
2021-07-15T12:33:07.000Z,2083.79425597377,11
2021-07-15T12:33:08.000Z,1168.73371903785,11
2021-07-15T12:33:08.000Z,1904.52859399375,11
2021-07-15T12:33:09.000Z,1521.73832210246,11
2021-07-15T12:33:10.000Z,1281.19470493402,11
2021-07-15T12:33:10.000Z,1872.83637106884,11
2021-07-15T12:33:11.000Z,686.264907941222,11
2021-07-15T12:33:12.000Z,1409.69448594842,11
2021-07-15T12:33:12.000Z,1512.7609759802,11
2021-07-15T12:33:13.000Z,1191.68051402085,11
2021-07-15T12:33:17.000Z,1617.33604199253,11
2021-07-15T12:33:18.000Z,670.506721944548,11
2021-07-15T12:33:18.000Z,1677.26302100346,11
2021-07-15T12:33:19.000Z,2170.9223339567,11
2021-07-15T12:33:20.000Z,665.033590048552,11
2021-07-15T12:33:20.000Z,1679.0332129458,11
2021-07-15T12:33:23.000Z,1592.33848389704,11
2021-07-15T12:33:24.000Z,1544.39075302798,11
2021-07-15T12:33:24.000Z,1917.97991597559,11
2021-07-15T12:33:25.000Z,1634.7141880542,11
2021-07-15T12:33:26.000Z,1544.31847110391,11
2021-07-15T12:33:27.000Z,1180.26083498262,11
2021-07-15T12:33:27.000Z,1407.17925294302,11
2021-07-15T12:33:28.000Z,2293.27782499604,11
2021-07-15T12:33:29.000Z,1052.2586730076,11
2021-07-15T12:33:29.000Z,467.334943939932,11
2021-07-15T12:33:30.000Z,978.070260025561,11
2021-07-15T12:33:31.000Z,1049.03387511149,11
2021-07-15T12:33:31.000Z,1615.73871597648,11
2021-07-15T12:33:32.000Z,548.337473999709,11
2021-07-15T12:33:33.000Z,1998.08068294078,11
2021-07-15T12:33:33.000Z,1457.25507393945,11
2021-07-15T12:33:34.000Z,1823.81881400943,11
2021-07-15T12:33:35.000Z,967.89268089924,11
2021-07-15T12:33:35.000Z,1794.68846309464,11
2021-07-15T12:33:36.000Z,2161.00315598305,11
2021-07-15T12:33:37.000Z,1560.24119898211,11
2021-07-15T12:33:37.000Z,629.967171000317,11
2021-07-15T12:33:38.000Z,1278.38443103246,11
2021-07-15T12:33:39.000Z,1684.84894896392,11
2021-07-15T12:33:39.000Z,1390.57963807136,11
2021-07-15T12:33:40.000Z,1100.41429998819,11
2021-07-15T12:33:41.000Z,2023.34640698973,11
2021-07-15T12:33:41.000Z,2063.59201599844,11
2021-07-15T12:33:42.000Z,857.635636930354,11
2021-07-15T12:33:43.000Z,748.451795894653,11
2021-07-15T12:33:43.000Z,1135.79981902149,11
2021-07-15T12:33:44.000Z,1104.14544993546,11
2021-07-15T12:33:45.000Z,751.280940021388,11
2021-07-15T12:33:45.000Z,910.326728015207,11
2021-07-15T12:33:46.000Z,590.943607967347,11
2021-07-15T12:33:47.000Z,1166.81115096435,11
2021-07-15T12:33:47.000Z,2195.41568693239,11
2021-07-15T12:33:48.000Z,1191.28790299874,11
2021-07-15T12:33:49.000Z,1567.00383708812,11
2021-07-15T12:33:49.000Z,1662.07142802887,11
2021-07-15T12:33:50.000Z,1793.44488994684,11
2021-07-15T12:33:51.000Z,1548.65896608681,11
2021-07-15T12:33:51.000Z,1793.88301598374,11
2021-07-15T12:33:52.000Z,2060.19801099319,11
2021-07-15T12:33:53.000Z,763.382896897383,11
2021-07-15T12:33:53.000Z,1076.46590401419,11
2021-07-15T12:33:54.000Z,1366.41935200896,11
2021-07-15T12:33:55.000Z,1713.3560879156,11
2021-07-15T12:33:57.000Z,607.331508072093,11
2021-07-15T12:33:58.000Z,785.389248980209,11
2021-07-15T12:33:58.000Z,915.439890930429,11
2021-07-15T12:33:59.000Z,2378.62486590166,11
2021-07-15T12:34:00.000Z,1522.00370596256,11
2021-07-15T12:34:00.000Z,1880.43668295722,11
2021-07-15T12:34:01.000Z,1845.44824995101,11
2021-07-15T12:34:02.000Z,1489.10124204122,11
2021-07-15T12:34:02.000Z,1367.4535950413,11
2021-07-15T12:34:03.000Z,936.162451049313,11
2021-07-15T12:34:04.000Z,881.265448057093,11
2021-07-15T12:34:04.000Z,1229.23706402071,11
2021-07-15T12:34:05.000Z,1158.72021403629,11
2021-07-15T12:34:06.000Z,1063.08783905115,11
2021-07-15T12:34:06.000Z,822.751039988361,11
2021-07-15T12:34:07.000Z,1269.28670296911,11
2021-07-15T12:34:08.000Z,802.030517952517,11
2021-07-15T12:34:08.000Z,1044.5336579578,11
2021-07-15T12:34:09.000Z,1494.51990402304,11
2021-07-15T12:34:10.000Z,1447.3143259529,11
2021-07-15T12:34:10.000Z,987.129603978246,11
2021-07-15T12:34:11.000Z,1373.98129107896,11
2021-07-15T12:34:12.000Z,887.186003034003,11
2021-07-15T12:34:12.000Z,1684.02855296154,11
2021-07-15T12:34:13.000Z,1186.09812995419,11
2021-07-15T12:34:14.000Z,1691.99940399267,11
2021-07-15T12:34:14.000Z,1882.22969707567,11
2021-07-15T12:34:15.000Z,1066.18090101983,11
2021-07-15T12:34:16.000Z,1164.65767496265,11
2021-07-15T12:34:16.000Z,717.350329039618,11
2021-07-15T12:34:17.000Z,1957.63183594681,11
2021-07-15T12:34:18.000Z,1564.95461298618,11
2021-07-15T12:34:18.000Z,1548.332146951,11
2021-07-15T12:34:19.000Z,1221.35582996998,11
2021-07-15T12:34:20.000Z,883.103020954877,11
2021-07-15T12:34:20.000Z,1177.92470892891,11
2021-07-15T12:34:21.000Z,749.991180025972,11
2021-07-15T12:34:22.000Z,764.707144000568,11
2021-07-15T12:34:22.000Z,980.778284021653,11
2021-07-15T12:34:23.000Z,1045.73201702442,11
2021-07-15T12:34:24.000Z,1866.07926699799,11
2021-07-15T12:34:25.000Z,1108.6004540557,11
2021-07-15T12:34:25.000Z,1450.22768201306,11
2021-07-15T12:34:38.000Z,766.92812202964,11
2021-07-15T12:34:38.000Z,760.993989999406,11
2021-07-15T12:34:39.000Z,1349.94723403361,11
2021-07-15T12:34:40.000Z,856.319337035529,11
2021-07-15T12:34:40.000Z,1467.93859405443,11
2021-07-15T12:34:41.000Z,1791.09171906021,11
2021-07-15T12:34:42.000Z,1638.80492304452,11
2021-07-15T12:34:43.000Z,926.416508038528,11
2021-07-15T12:34:43.000Z,1459.2661340721,11
2021-07-15T12:34:44.000Z,1190.64536306541,11
2021-07-15T12:34:45.000Z,1365.61576300301,11
2021-07-15T12:34:45.000Z,783.002655021846,11
2021-07-15T12:34:46.000Z,1372.61355295777,11
2021-07-15T12:34:47.000Z,1386.94206706714,11
2021-07-15T12:34:47.000Z,1261.46930491086,11
2021-07-15T12:34:48.000Z,1675.3693089122,11
2021-07-15T12:34:49.000Z,685.490146977827,11
2021-07-15T12:34:49.000Z,1075.34410001244,11
2021-07-15T12:34:50.000Z,1111.29808193073,11
2021-07-15T12:34:51.000Z,1062.82259197906,11
2021-07-15T12:34:51.000Z,1590.18692397513,11
2021-07-15T12:34:52.000Z,1377.06372793764,11
2021-07-15T12:34:53.000Z,1481.20740894228,11
2021-07-15T12:34:53.000Z,1486.49570089765,11
2021-07-15T12:34:54.000Z,1860.74041994289,11
2021-07-15T12:34:55.000Z,1861.29218898714,11
2021-07-15T12:34:57.000Z,1472.93056407943,11
2021-07-15T12:34:58.000Z,1550.60227308422,11
2021-07-15T12:34:58.000Z,1478.25994307641,11
2021-07-15T12:34:59.000Z,887.290365062654,11
2021-07-15T12:35:00.000Z,1482.37899504602,11
2021-07-15T12:35:00.000Z,1512.49821402598,11
2021-07-15T12:35:01.000Z,1494.31266600732,11
2021-07-15T12:35:02.000Z,1794.76084699854,11
2021-07-15T12:35:02.000Z,860.322311054915,11
2021-07-15T12:35:03.000Z,926.689674961381,11
2021-07-15T12:35:04.000Z,1751.99727504514,11
2021-07-15T12:35:04.000Z,1001.55820301734,11
2021-07-15T12:35:05.000Z,855.994076002389,11
2021-07-15T12:35:06.000Z,1290.52707890514,11
2021-07-15T12:35:06.000Z,1065.36608096212,11
2021-07-15T12:35:07.000Z,1948.47388099879,11
2021-07-15T12:35:08.000Z,1583.19621894043,11
2021-07-15T12:35:08.000Z,1069.37165500131,11
2021-07-15T12:35:09.000Z,1477.30259806849,11
2021-07-15T12:35:10.000Z,966.358867939562,11
2021-07-15T12:35:10.000Z,1408.98520301562,11
2021-07-15T12:35:11.000Z,1085.0558889797,11
2021-07-15T12:35:12.000Z,1585.35729302093,11
2021-07-15T12:35:12.000Z,1572.39818200469,11
2021-07-15T12:35:13.000Z,1309.08004392404,11
2021-07-15T12:35:14.000Z,1272.14053098578,11
2021-07-15T12:35:14.000Z,1812.15646897908,11
2021-07-15T12:35:15.000Z,1263.15398700535,11
2021-07-15T12:35:16.000Z,1062.44410504587,11
2021-07-15T12:35:16.000Z,1098.24907092843,11
2021-07-15T12:35:17.000Z,1277.88444107864,11
2021-07-15T12:35:18.000Z,1271.82654303033,11
2021-07-15T12:35:18.000Z,991.449255961925,11
2021-07-15T12:35:19.000Z,1775.28571605217,11
2021-07-15T12:35:20.000Z,1593.16181391478,11
2021-07-15T12:35:20.000Z,654.89286207594,11
2021-07-15T12:35:21.000Z,2002.70786497276,11
2021-07-15T12:35:22.000Z,631.062692962587,11
2021-07-15T12:35:22.000Z,1111.89716600347,11
2021-07-15T12:35:23.000Z,1172.3129239399,11
2021-07-15T12:35:24.000Z,1546.71681404579,11
2021-07-15T12:35:24.000Z,1360.54017697461,11
2021-07-15T12:35:26.000Z,1379.40907292068,11
2021-07-15T12:35:27.000Z,1334.02566192672,11
2021-07-15T12:35:27.000Z,1049.52827305533,11
2021-07-15T12:35:28.000Z,1475.95465404447,11
2021-07-15T12:35:29.000Z,1489.85222203191,11
2021-07-15T12:35:29.000Z,1871.58065394033,11
2021-07-15T12:35:30.000Z,2167.51816309988,11
2021-07-15T12:35:31.000Z,1563.13732103445,11
2021-07-15T12:35:31.000Z,791.742237983272,11
2021-07-15T12:35:32.000Z,1735.92021898367,11
2021-07-15T12:35:33.000Z,1392.17742101755,11
2021-07-15T12:35:33.000Z,1395.86130401585,11
2021-07-15T12:35:34.000Z,1655.33578302711,11
2021-07-15T12:35:35.000Z,1076.00989704952,11
2021-07-15T12:35:35.000Z,1877.07915098872,11
2021-07-15T12:35:36.000Z,1342.18866704032,11
2021-07-15T12:35:37.000Z,1861.95603199303,11
2021-07-15T12:35:37.000Z,2037.58548491169,11
2021-07-15T12:35:38.000Z,683.854650007561,11
2021-07-15T12:35:39.000Z,1589.68796103727,11
2021-07-15T12:35:39.000Z,1411.47257899866,11
2021-07-15T12:35:40.000Z,1223.54521101806,11
2021-07-15T12:35:41.000Z,896.682268939912,11
2021-07-15T12:35:42.000Z,1570.84497692995,11
2021-07-15T12:35:42.000Z,1184.34997601435,11
2021-07-15T12:35:43.000Z,1338.5902660666,11
2021-07-15T12:35:44.000Z,1470.56899790186,11
2021-07-15T12:35:45.000Z,1060.18430995755,11
2021-07-15T12:35:46.000Z,1715.59306804556,11
2021-07-15T12:35:47.000Z,1247.77382495813,11
2021-07-15T12:35:47.000Z,980.434802011587,11
2021-07-15T12:35:48.000Z,2053.37005399633,11
2021-07-15T12:35:49.000Z,1530.73806595057,11
2021-07-15T12:35:49.000Z,884.728592936881,11
2021-07-15T12:35:50.000Z,1064.3786850851,11
2021-07-15T12:35:51.000Z,1461.73056901898,11
2021-07-15T12:35:51.000Z,1556.77176010795,11
2021-07-15T12:35:52.000Z,1289.04615109786,11
2021-07-15T12:35:53.000Z,1378.58059804421,11
2021-07-15T12:35:53.000Z,852.810858981684,11
2021-07-15T12:35:54.000Z,1207.38919300493,11
2021-07-15T12:35:55.000Z,1391.26619196031,11
2021-07-15T12:35:55.000Z,1675.04424392246,11
2021-07-15T12:35:57.000Z,1883.08613596018,11
2021-07-15T12:35:58.000Z,1350.79111799132,11
2021-07-15T12:35:58.000Z,1075.90275502298,11
2021-07-15T12:35:59.000Z,881.287066964433,11
2021-07-15T12:36:00.000Z,1261.04942301754,11
2021-07-15T12:36:00.000Z,1004.69217996579,11
2021-07-15T12:36:01.000Z,1113.67979692295,11
2021-07-15T12:36:02.000Z,1467.17680606525,11
2021-07-15T12:36:02.000Z,1285.41129000951,11
2021-07-15T12:36:03.000Z,1548.43047400936,11
2021-07-15T12:36:04.000Z,1672.56803601049,11
2021-07-15T12:36:04.000Z,960.19468002487,11
2021-07-15T12:36:05.000Z,1493.2751909364,11
2021-07-15T12:36:06.000Z,1188.82196897175,11
2021-07-15T12:36:06.000Z,1266.23746205587,11
2021-07-15T12:36:07.000Z,802.53770109266,11
2021-07-15T12:36:08.000Z,782.415035995655,11
2021-07-15T12:36:08.000Z,1773.6240850063,11
2021-07-15T12:36:09.000Z,1857.87234199233,11
2021-07-15T12:36:10.000Z,849.941925960593,11
2021-07-15T12:36:10.000Z,1072.14819896035,11
2021-07-15T12:36:11.000Z,1086.16767404601,11
2021-07-15T12:36:12.000Z,1713.32374005578,11
2021-07-15T12:36:12.000Z,1696.5976000065,11
2021-07-15T12:36:13.000Z,874.810163048096,11
2021-07-15T12:36:14.000Z,1069.32240701281,11
2021-07-15T12:36:14.000Z,1559.89599297754,11
2021-07-15T12:36:17.000Z,1039.99717894476,11
2021-07-15T12:36:18.000Z,1407.89830603171,11
2021-07-15T12:36:20.000Z,1032.3632870568,11
2021-07-15T12:36:21.000Z,1215.01431998331,11
2021-07-15T12:36:21.000Z,1952.31509790756,11
2021-07-15T12:36:22.000Z,1143.43634899706,11
2021-07-15T12:36:23.000Z,1444.92713490035,11
2021-07-15T12:36:23.000Z,719.265648978762,11
2021-07-15T12:36:24.000Z,667.472010012716,11
2021-07-15T12:36:25.000Z,1773.72062695213,11
2021-07-15T12:36:25.000Z,1229.9670400098,11
2021-07-15T12:36:26.000Z,767.38626009319,11
2021-07-15T12:36:27.000Z,1275.36606194917,11
2021-07-15T12:36:27.000Z,1733.20708295796,11
2021-07-15T12:36:28.000Z,1064.84267103951,11
2021-07-15T12:36:29.000Z,1379.17475204449,11
2021-07-15T12:36:29.000Z,2361.53141292743,11
2021-07-15T12:36:30.000Z,1326.90476602875,11
2021-07-15T12:36:31.000Z,1218.47703901585,11
2021-07-15T12:36:32.000Z,712.777862907387,11
2021-07-15T12:36:32.000Z,1385.17046393827,11
2021-07-15T12:36:33.000Z,1272.42839999963,11
2021-07-15T12:36:34.000Z,1798.73846191913,11
2021-07-15T12:36:41.000Z,1174.18540094513,11
2021-07-15T12:36:42.000Z,1778.61981408205,11
2021-07-15T12:36:42.000Z,750.673846108839,11
2021-07-15T12:36:43.000Z,778.024610015564,11
2021-07-15T12:36:44.000Z,1251.70938391238,12
2021-07-15T12:36:44.000Z,1578.72815500014,12
2021-07-15T12:36:45.000Z,1064.81652299408,12
2021-07-15T12:36:46.000Z,1813.16276500002,12
